#OTU	ID	taxonomy
290	1.0	NA;NA;NA;NA;NA;NA
291	1.0	NA;NA;NA;NA;NA;NA
292	1.0	NA;NA;NA;NA;NA;NA
293	1.0	Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;variabilis
294	1.0	NA;NA;NA;NA;NA;NA
295	1.0	Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;vivianii
296	1.0	Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;wanghuae
297	1.0	Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;wuhouensis
298	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Streptosporangiaceae;Acrocarpospora;catenulata
299	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Streptosporangiaceae;Acrocarpospora;corrugata
300	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Streptosporangiaceae;Acrocarpospora;macrocephala
301	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Streptosporangiaceae;Acrocarpospora;phusangensis
302	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Streptosporangiaceae;Acrocarpospora;pleiomorpha
303	1.0	NA;NA;NA;NA;NA;NA
304	1.0	Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Actibacter;sediminis
305	1.0	NA;NA;NA;NA;NA;NA
306	1.0	Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Actibacterium;lipolyticum
307	1.0	NA;NA;NA;NA;NA;NA
308	1.0	Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Actibacterium;naphthalenivorans
309	1.0	Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Actibacterium;pelagium
310	1.0	Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Actibacterium;ureilyticum
311	1.0	NA;NA;NA;NA;NA;NA
312	1.0	NA;NA;NA;NA;NA;NA
313	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinoallomurus;acaciae
314	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinoallomurus;acanthiterrae
315	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinoallomurus;amamiensis
316	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinoallomurus;bryophytorum
317	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinoallomurus;caesius
318	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinoallomurus;coprocola
319	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinoallomurus;fulvus
320	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinoallomurus;iriomotensis
321	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinoallomurus;liliacearum
322	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinoallomurus;luridus
323	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinoallomurus;oryzae
324	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinoallomurus;purpureus
325	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinoallomurus;radicium
326	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinoallomurus;rhizosphaericola
327	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinoallomurus;soli
328	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinoallomurus;spadix
329	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinoallomurus;vinaceus
330	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinoallomurus;yoronensis
331	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinoalloteichus;caeruleus
332	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinoalloteichus;hoggarensis
333	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinoalloteichus;hymeniacidonis
334	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinoalloteichus;nanshanensis
335	1.0	NA;NA;NA;NA;NA;NA
336	1.0	Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus;anseriformium
337	1.0	Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus;arthritidis
338	1.0	NA;NA;NA;NA;NA;NA
339	1.0	Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus;delphinicola
340	1.0	Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus;equuli
341	1.0	NA;NA;NA;NA;NA;NA
342	1.0	Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus;hominis
343	1.0	Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus;indolicus
344	1.0	Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus;lignieresii
345	1.0	Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus;minor
346	1.0	NA;NA;NA;NA;NA;NA
347	1.0	Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus;porcinus
348	1.0	Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;NA;rossii
349	1.0	Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus;scotiae
350	1.0	Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus;seminis
351	1.0	NA;NA;NA;NA;NA;NA
352	1.0	NA;NA;NA;NA;NA;NA
353	1.0	NA;NA;NA;NA;NA;NA
354	1.0	Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus;vicugnae
355	1.0	Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinobaculum;suis
356	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Actinocatenispora;comari
357	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Actinocatenispora;rupis
358	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Actinocatenispora;sera
359	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Actinocatenispora;thailandica
360	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinocorallia;aurantiaca
361	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinocorallia;aurea
362	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinocorallia;cavernae
363	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinocorallia;glomerata
364	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinocorallia;herbida
365	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinocorallia;lasiicapitis
366	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinocorallia;libanotica
367	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinocorallia;longicatena
368	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinocorallia;populi
369	1.0	Actinomycetota;Actinomycetes;Catenulisporales;Actinospicaceae;Actinocrinis;puniceicyclus
370	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinocrispum;wychmicini
371	1.0	NA;NA;NA;NA;NA;NA
372	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinokineospora;alba
373	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinokineospora;auranticolor
374	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinokineospora;baliensis
375	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinokineospora;bangkokensis
376	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinokineospora;cianjurensis
377	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinokineospora;cibodasensis
378	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinokineospora;diospyrosa
379	1.0	NA;NA;NA;NA;NA;NA
380	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinokineospora;fastidiosa
381	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinokineospora;globicatena
382	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinokineospora;guangxiensis
383	1.0	NA;NA;NA;NA;NA;NA
384	1.0	NA;NA;NA;NA;NA;NA
385	1.0	NA;NA;NA;NA;NA;NA
386	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinokineospora;riparia
387	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinokineospora;soli
388	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinokineospora;spheciospongiae
389	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinokineospora;terrae
390	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;adrarensis
391	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;alba
392	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;algeriensis
393	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;alkaliterrae
394	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;apis
395	1.0	NA;NA;NA;NA;NA;NA
396	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;bangladeshensis
397	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;barringtoniae
398	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;catellatispora
399	1.0	NA;NA;NA;NA;NA;NA
400	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;chokoriensis
401	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;citrea
402	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;coerulea
403	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;craniellae
404	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;cremea
405	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;darangshiensis
406	1.0	NA;NA;NA;NA;NA;NA
407	1.0	NA;NA;NA;NA;NA;NA
408	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;fibrosa
409	1.0	NA;NA;NA;NA;NA;NA
410	1.0	NA;NA;NA;NA;NA;NA
411	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;fulvescens
412	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;gamaensis
413	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;geliboluensis
414	1.0	NA;NA;NA;NA;NA;NA
415	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;graeca
416	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;hallensis
417	1.0	NA;NA;NA;NA;NA;NA
418	1.0	NA;NA;NA;NA;NA;NA
419	1.0	NA;NA;NA;NA;NA;NA
420	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;jiaoheensis
421	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;keratinilytica
422	1.0	NA;NA;NA;NA;NA;NA
423	1.0	NA;NA;NA;NA;NA;NA
424	1.0	NA;NA;NA;NA;NA;NA
425	1.0	NA;NA;NA;NA;NA;NA
426	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;livida
427	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;logoneensis
428	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;luteofluorescens
429	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;macra
430	1.0	NA;NA;NA;NA;NA;NA
431	1.0	NA;NA;NA;NA;NA;NA
432	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;meridiana
433	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;mexicana
434	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;meyerae
435	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;miaoliensis
436	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;montaniterrae
437	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;namibiensis
438	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;napierensis
439	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;nitritigenes
440	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;oligospora
441	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;parmotrematis
442	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;pelletieri
443	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;physcomitrii
444	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;rayongensis
445	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;rhizosphaerae
446	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;rifamycini
447	1.0	NA;NA;NA;NA;NA;NA
448	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;rubrisoli
449	1.0	NA;NA;NA;NA;NA;NA
450	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;rudentiformis
451	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;rugatobispora
452	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;rupiterrae
453	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;scrupuli
454	1.0	NA;NA;NA;NA;NA;NA
455	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;soli
456	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;spongiicola
457	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;sporangiiformans
458	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;sputi
459	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;syzygii
460	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;terrae
461	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;verrucosospora
462	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;vinacea
463	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;violacea
464	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;viridilutea
465	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;viridis
466	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;xylanilytica
467	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;yumaensis
468	1.0	NA;NA;NA;NA;NA;NA
469	1.0	NA;NA;NA;NA;NA;NA
470	1.0	Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;bovis
471	1.0	Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;bowdenii
472	1.0	NA;NA;NA;NA;NA;NA
473	1.0	Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;catuli
474	1.0	NA;NA;NA;NA;NA;NA
475	1.0	Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;denticolens
476	1.0	NA;NA;NA;NA;NA;NA
477	1.0	Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;gaoshouyii
478	1.0	NA;NA;NA;NA;NA;NA
479	1.0	Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;graevenitzii
480	1.0	Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;haliotis
481	1.0	Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;howellii
482	1.0	NA;NA;NA;NA;NA;NA
483	1.0	Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;johnsonii
484	1.0	Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;lilanjuaniae
485	1.0	Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;marmotae
486	1.0	NA;NA;NA;NA;NA;NA
487	1.0	Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;naeslundii
488	1.0	Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;oricola
489	1.0	Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;oris
490	1.0	Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;procaprae
491	1.0	Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;qiguomingii
492	1.0	Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;radicidentis
493	1.0	NA;NA;NA;NA;NA;NA
494	1.0	Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;ruminicola
495	1.0	Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;slackii
496	1.0	Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;viscosus
497	1.0	NA;NA;NA;NA;NA;NA
498	1.0	NA;NA;NA;NA;NA;NA
499	1.0	NA;NA;NA;NA;NA;NA
500	1.0	Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;viscosus
501	1.0	Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;vulturis
502	1.0	Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;weissii
503	1.0	Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;wuliandei
504	1.0	NA;NA;NA;NA;NA;NA
505	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinomycetospora;atypica
506	1.0	NA;NA;NA;NA;NA;NA
507	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinomycetospora;callitridis
508	1.0	NA;NA;NA;NA;NA;NA
509	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinomycetospora;chibensis
510	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinomycetospora;chlora
511	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinomycetospora;cinnamomea
512	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinomycetospora;corticicola
513	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinomycetospora;endophytica
514	1.0	NA;NA;NA;NA;NA;NA
515	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinomycetospora;iriomotensis
516	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinomycetospora;lemnae
517	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinomycetospora;lutea
518	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinomycetospora;rhizophila
519	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinomycetospora;rishiriensis
520	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinomycetospora;soli
521	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinomycetospora;straminea
522	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinomycetospora;succinea
523	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinophytocola;algeriensis
524	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinophytocola;burenkhanensis
525	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinophytocola;corallina
526	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinophytocola;gilvus
527	1.0	NA;NA;NA;NA;NA;NA
528	1.0	NA;NA;NA;NA;NA;NA
529	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinophytocola;oryzae
530	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinophytocola;sediminis
531	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinophytocola;timorensis
532	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinophytocola;xanthii
533	1.0	Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinophytocola;xinjiangensis
534	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Paractinoplanes;abujensis
535	1.0	NA;NA;NA;NA;NA;NA
536	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Paractinoplanes;atraurantiacus
537	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Amorphoplanes;auranticolor
538	1.0	NA;NA;NA;NA;NA;NA
539	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Paractinoplanes;bogorensis
540	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Paractinoplanes;brasiliensis
541	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Actinoplanes;campanulatus
542	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Actinoplanes;capillaceus
543	1.0	NA;NA;NA;NA;NA;NA
544	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Winogradskya;consettensis
545	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Actinoplanes;couchii
546	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Actinoplanes;cyaneus
547	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Paractinoplanes;deccanensis
548	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Actinoplanes;derwentensis
549	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Paractinoplanes;deserti
550	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Amorphoplanes;digitatis
551	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Paractinoplanes;durhamensis
552	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Paractinoplanes;ferrugineus
553	1.0	NA;NA;NA;NA;NA;NA
554	1.0	NA;NA;NA;NA;NA;NA
555	1.0	NA;NA;NA;NA;NA;NA
556	1.0	NA;NA;NA;NA;NA;NA
557	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Winogradskya;humida
558	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Actinoplanes;ianthinogenes
559	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Actinoplanes;italicus
560	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Paractinoplanes;lichenicola
561	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Symbioplanes;lichenis
562	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Actinoplanes;liguriensis
